date,app,placement,geo,device,ad_format,demand_partner,ad_requests,responses,wins,impressions,clicks,conversions,revenue,latency_ms
2026-03-26 04:59:43.655673114,App_Gamma,Banner_02,BR,Android,Video,Partner_B,2662,1950,870,857,20,0,0.36,524.0
2026-03-26 05:02:17.450749015,App_Alpha,Banner_01,IN,Android,Video,Partner_D,5413,3643,1857,1729,44,4,5.84,655.0
2026-03-26 05:04:51.245824917,App_Gamma,Banner_02,CA,Android,Video,Partner_C,3174,2559,517,456,29,1,1.46,520.0
2026-03-26 05:07:25.040900818,App_Delta,Banner_01,US,Android,Banner,Partner_D,784,566,117,104,6,0,0.17,272.0
2026-03-26 05:09:58.835976720,App_Delta,Rewarded_01,US,Android,Rewarded,Partner_C,8944,5846,3525,3432,200,5,10.54,344.0
2026-03-26 05:12:32.631052621,App_Alpha,Interstitial_02,CA,iOS,Rewarded,Partner_D,7575,7058,2975,2607,69,1,3.38,671.0
2026-03-26 05:15:06.426128523,App_Delta,Video_01,US,Android,Rewarded,Partner_C,8717,7569,1978,1877,117,15,5.88,411.0
2026-03-26 05:17:40.221204424,App_Beta,Banner_01,BR,iOS,Interstitial,Partner_E,532,448,234,202,7,0,0.14,787.0
2026-03-26 05:20:14.016280326,App_Delta,Video_01,UK,iOS,Banner,Partner_C,3024,2758,507,427,22,1,0.23,592.0
2026-03-26 05:22:47.811356227,App_Epsilon,Interstitial_01,US,Android,Banner,Partner_B,1469,1283,774,738,32,3,3.44,286.0
2026-03-26 05:25:21.606432129,App_Beta,Interstitial_01,IN,Android,Banner,Partner_A,4023,2977,701,631,42,3,1.12,285.0
2026-03-26 05:27:55.401508030,App_Gamma,Video_01,BR,iOS,Video,Partner_B,4626,4005,1443,1267,88,12,1.2,85.0
2026-03-26 05:30:29.196583932,App_Alpha,Interstitial_02,IN,Android,Rewarded,Partner_E,6881,4959,1648,1532,14,1,2.51,774.0
2026-03-26 05:33:02.991659833,App_Epsilon,Interstitial_02,UK,iOS,Banner,Partner_E,3383,3139,984,797,45,5,1.81,223.0
2026-03-26 05:35:36.786735735,App_Epsilon,Interstitial_01,CA,Android,Rewarded,Partner_A,9664,7705,1755,1500,91,5,1.71,721.0
2026-03-26 05:38:10.581811636,App_Alpha,Video_01,CA,iOS,Interstitial,Partner_E,6835,6210,3669,3406,204,6,7.52,199.0
2026-03-26 05:40:44.376887538,App_Delta,Video_01,IN,iOS,Banner,Partner_C,9019,8638,3446,2934,175,18,1.21,565.0
2026-03-26 05:43:18.171963440,App_Alpha,Video_01,US,iOS,Interstitial,Partner_C,4160,3799,1639,1552,116,4,3.46,656.0
2026-03-26 05:45:51.967039341,App_Alpha,Video_01,CA,Android,Video,Partner_E,6654,5945,1886,1615,42,5,6.66,677.0
2026-03-26 05:48:25.762115243,App_Delta,Video_01,IN,Android,Video,Partner_E,3027,2597,571,555,18,1,1.13,721.0
2026-03-26 05:50:59.557191144,App_Gamma,Rewarded_01,IN,Android,Rewarded,Partner_E,8236,6804,3882,3582,162,3,13.86,591.0
2026-03-26 05:53:33.352267046,App_Alpha,Rewarded_01,BR,iOS,Video,Partner_B,7924,6197,1569,1265,25,2,4.9,108.0
2026-03-26 05:56:07.147342947,App_Delta,Banner_01,CA,iOS,Banner,Partner_D,8005,6935,1230,1093,44,4,3.3,720.0
2026-03-26 05:58:40.942418849,App_Epsilon,Interstitial_02,IN,iOS,Interstitial,Partner_C,9740,8404,3864,3448,55,1,5.9,271.0
2026-03-26 06:01:14.737494750,App_Alpha,Interstitial_01,DE,iOS,Interstitial,Partner_B,8512,7970,2317,2030,129,10,6.77,250.0
2026-03-26 06:03:48.532570652,App_Alpha,Video_01,DE,Android,Banner,Partner_B,5704,4923,2569,2509,104,11,11.08,766.0
2026-03-26 06:06:22.327646553,App_Gamma,Video_01,BR,Android,Banner,Partner_C,9551,8456,3540,3405,265,35,7.43,174.0
2026-03-26 06:08:56.122722455,App_Gamma,Interstitial_02,DE,Android,Video,Partner_E,2482,2198,693,606,40,3,1.11,482.0
2026-03-26 06:11:29.917798356,App_Epsilon,Interstitial_01,BR,iOS,Rewarded,Partner_B,4007,2731,834,743,15,0,2.04,669.0
2026-03-26 06:14:03.712874258,App_Gamma,Interstitial_01,IN,iOS,Banner,Partner_C,637,543,142,119,0,0,0.06,212.0
2026-03-26 06:16:37.507950159,App_Epsilon,Banner_01,CA,Android,Rewarded,Partner_E,739,692,105,97,2,0,0.45,661.0
2026-03-26 06:19:11.303026061,App_Alpha,Interstitial_02,BR,iOS,Banner,Partner_B,2996,1970,686,555,27,4,0.34,399.0
2026-03-26 06:21:45.098101962,App_Delta,Rewarded_01,DE,Android,Interstitial,Partner_E,3777,3448,629,587,38,1,2.84,516.0
2026-03-26 06:24:18.893177864,App_Gamma,Interstitial_02,US,iOS,Rewarded,Partner_E,9747,7551,3881,3498,82,2,13.21,637.0
2026-03-26 06:26:52.688253765,App_Epsilon,Interstitial_01,US,Android,Video,Partner_D,5794,5210,1945,1808,90,13,4.45,519.0
2026-03-26 06:29:26.483329667,App_Gamma,Rewarded_01,DE,Android,Rewarded,Partner_E,7124,5897,2446,2289,52,7,6.04,644.0
2026-03-26 06:32:00.278405568,App_Gamma,Interstitial_01,US,iOS,Banner,Partner_A,1379,1115,692,658,48,3,0.35,613.0
2026-03-26 06:34:34.073481470,App_Beta,Interstitial_02,BR,iOS,Banner,Partner_B,7234,5272,2864,2737,21,1,2.28,150.0
2026-03-26 06:37:07.868557371,App_Alpha,Interstitial_01,DE,Android,Video,Partner_C,1390,945,234,198,1,0,0.44,665.0
2026-03-26 06:39:41.663633273,App_Gamma,Video_01,UK,iOS,Video,Partner_B,7167,5713,2563,2265,27,0,8.97,466.0
2026-03-26 06:42:15.458709174,App_Delta,Banner_02,IN,Android,Interstitial,Partner_D,6316,4277,2315,2218,14,1,3.93,234.0
2026-03-26 06:44:49.253785076,App_Beta,Rewarded_01,UK,iOS,Video,Partner_D,2140,1737,729,584,4,0,1.51,385.0
2026-03-26 06:47:23.048860977,App_Epsilon,Video_01,BR,iOS,Banner,Partner_A,7920,7288,4056,3884,135,11,10.02,343.0
2026-03-26 06:49:56.843936879,App_Epsilon,Banner_01,DE,iOS,Rewarded,Partner_D,4887,4779,1896,1866,55,3,6.22,105.0
2026-03-26 06:52:30.639012781,App_Delta,Banner_02,IN,Android,Banner,Partner_C,3602,3112,497,439,31,3,0.6,361.0
2026-03-26 06:55:04.434088682,App_Delta,Video_01,UK,Android,Video,Partner_B,5415,4511,1229,1133,72,8,3.4,407.0
2026-03-26 06:57:38.229164584,App_Alpha,Interstitial_01,BR,iOS,Interstitial,Partner_A,7871,7066,4102,3929,307,22,17.87,277.0
2026-03-26 07:00:12.024240485,App_Delta,Interstitial_02,CA,iOS,Video,Partner_C,6153,4702,1432,1263,18,0,4.03,520.0
2026-03-26 07:02:45.819316387,App_Epsilon,Interstitial_01,BR,iOS,Rewarded,Partner_B,6594,5773,2773,2572,29,4,10.52,652.0
2026-03-26 07:05:19.614392288,App_Alpha,Banner_01,US,iOS,Interstitial,Partner_E,6902,5765,1205,1175,61,4,5.6,283.0
2026-03-26 07:07:53.409468190,App_Delta,Interstitial_02,IN,iOS,Interstitial,Partner_E,1395,1354,438,402,20,1,1.36,404.0
2026-03-26 07:10:27.204544091,App_Delta,Rewarded_01,IN,iOS,Rewarded,Partner_D,6375,5756,1130,1101,28,0,0.6,352.0
2026-03-26 07:13:00.999619993,App_Epsilon,Rewarded_01,UK,iOS,Video,Partner_B,4013,2620,946,813,24,2,2.98,570.0
2026-03-26 07:15:34.794695894,App_Alpha,Interstitial_01,IN,iOS,Interstitial,Partner_D,1450,1095,396,374,12,1,0.2,532.0
2026-03-26 07:18:08.589771796,App_Beta,Banner_02,UK,iOS,Banner,Partner_E,2384,1703,288,230,9,0,0.78,189.0
2026-03-26 07:20:42.384847697,App_Beta,Interstitial_02,DE,iOS,Video,Partner_A,1253,920,299,264,14,0,1.28,693.0
2026-03-26 07:23:16.179923599,App_Alpha,Video_01,DE,iOS,Video,Partner_B,8913,8372,2303,1969,54,4,4.32,626.0
2026-03-26 07:25:49.974999500,App_Delta,Banner_02,DE,iOS,Rewarded,Partner_D,3879,3348,660,603,11,0,1.36,692.0
2026-03-26 07:28:23.770075402,App_Delta,Interstitial_01,UK,iOS,Interstitial,Partner_C,1553,1148,287,268,13,0,0.1,280.0
2026-03-26 07:30:57.565151303,App_Alpha,Video_01,CA,iOS,Video,Partner_D,5905,5655,1652,1461,40,1,5.15,221.0
2026-03-26 07:33:31.360227205,App_Beta,Video_01,CA,Android,Video,Partner_A,8705,8281,3485,3199,16,0,12.35,740.0
2026-03-26 07:36:05.155303106,App_Gamma,Interstitial_02,UK,iOS,Interstitial,Partner_E,6625,4966,2479,2204,110,12,10.3,749.0
2026-03-26 07:38:38.950379008,App_Epsilon,Rewarded_01,DE,iOS,Banner,Partner_E,9654,8429,2300,2142,121,10,1.61,181.0
2026-03-26 07:41:12.745454909,App_Alpha,Rewarded_01,DE,iOS,Banner,Partner_C,5376,3598,1284,1209,79,8,2.4,264.0
2026-03-26 07:43:46.540530811,App_Gamma,Interstitial_01,IN,iOS,Interstitial,Partner_A,5309,5109,1320,1225,21,0,0.58,100.0
2026-03-26 07:46:20.335606712,App_Epsilon,Interstitial_02,IN,Android,Rewarded,Partner_A,5230,4919,1379,1153,23,0,2.84,742.0
2026-03-26 07:48:54.130682614,App_Gamma,Video_01,UK,iOS,Video,Partner_B,3534,3026,1342,1320,71,4,6.5,658.0
2026-03-26 07:51:27.925758515,App_Gamma,Interstitial_01,US,iOS,Banner,Partner_B,2283,2158,836,815,62,7,3.97,735.0
2026-03-26 07:54:01.720834417,App_Epsilon,Rewarded_01,CA,Android,Video,Partner_B,1997,1632,497,408,21,2,0.19,299.0
2026-03-26 07:56:35.515910318,App_Gamma,Video_01,US,iOS,Rewarded,Partner_D,9912,8551,2243,1895,82,7,3.38,151.0
2026-03-26 07:59:09.310986220,App_Beta,Video_01,IN,iOS,Video,Partner_E,3193,2394,805,677,39,4,1.63,537.0
2026-03-26 08:01:43.106062122,App_Alpha,Banner_01,BR,Android,Interstitial,Partner_A,6911,6649,2396,2059,47,4,7.83,484.0
2026-03-26 08:04:16.901138023,App_Beta,Banner_02,US,Android,Banner,Partner_E,5305,5106,2406,1977,102,6,2.15,276.0
2026-03-26 08:06:50.696213925,App_Beta,Interstitial_01,UK,Android,Rewarded,Partner_D,9859,8578,5438,5187,305,43,16.91,611.0
2026-03-26 08:09:24.491289826,App_Epsilon,Video_01,BR,Android,Interstitial,Partner_D,5323,4857,1479,1318,41,2,5.13,271.0
2026-03-26 08:11:58.286365728,App_Epsilon,Banner_01,UK,iOS,Rewarded,Partner_C,6247,4246,1271,1176,28,3,0.94,122.0
2026-03-26 08:14:32.081441629,App_Epsilon,Rewarded_01,IN,iOS,Interstitial,Partner_B,8585,6013,1159,1099,10,0,2.24,501.0
2026-03-26 08:17:05.876517531,App_Gamma,Interstitial_01,CA,Android,Banner,Partner_D,2367,1843,952,835,30,2,2.52,666.0
2026-03-26 08:19:39.671593432,App_Gamma,Rewarded_01,UK,iOS,Interstitial,Partner_D,8293,6171,3450,3071,101,7,14.98,642.0
2026-03-26 08:22:13.466669334,App_Alpha,Rewarded_01,US,Android,Video,Partner_C,9103,6356,2831,2435,142,20,7.49,89.0
2026-03-26 08:24:47.261745235,App_Gamma,Interstitial_01,DE,Android,Banner,Partner_C,3469,2560,441,356,25,3,0.62,144.0
2026-03-26 08:27:21.056821137,App_Alpha,Banner_01,UK,iOS,Video,Partner_D,9925,7141,1893,1862,142,5,4.71,470.0
2026-03-26 08:29:54.851897038,App_Beta,Interstitial_01,US,iOS,Rewarded,Partner_C,2090,1870,445,427,24,2,0.24,544.0
2026-03-26 08:32:28.646972940,App_Alpha,Video_01,DE,Android,Rewarded,Partner_A,2535,2129,1032,842,57,7,3.47,214.0
2026-03-26 08:35:02.442048841,App_Alpha,Rewarded_01,UK,Android,Video,Partner_E,7741,7320,1865,1669,48,5,5.26,673.0
2026-03-26 08:37:36.237124743,App_Epsilon,Interstitial_02,BR,Android,Rewarded,Partner_E,6650,6484,3442,2915,125,4,12.7,580.0
2026-03-26 08:40:10.032200644,App_Gamma,Rewarded_01,UK,iOS,Rewarded,Partner_D,7993,6683,2039,1749,28,3,2.0,657.0
2026-03-26 08:42:43.827276546,App_Delta,Video_01,UK,Android,Banner,Partner_A,7041,4973,3190,2994,218,27,14.13,457.0
2026-03-26 08:45:17.622352447,App_Delta,Interstitial_01,UK,iOS,Interstitial,Partner_D,877,750,133,123,4,0,0.51,212.0
2026-03-26 08:47:51.417428349,App_Epsilon,Banner_01,BR,iOS,Interstitial,Partner_C,9073,8834,4638,4137,279,18,12.79,142.0
2026-03-26 08:50:25.212504250,App_Beta,Rewarded_01,UK,iOS,Interstitial,Partner_C,4712,4494,2446,2026,93,3,6.49,186.0
2026-03-26 08:52:59.007580152,App_Beta,Banner_01,BR,Android,Banner,Partner_B,3414,2354,1108,914,12,1,1.85,707.0
2026-03-26 08:55:32.802656053,App_Beta,Video_01,UK,Android,Interstitial,Partner_E,4134,3512,1512,1378,54,0,1.73,450.0
2026-03-26 08:58:06.597731955,App_Alpha,Banner_01,DE,iOS,Rewarded,Partner_E,7680,6887,3205,2894,156,13,3.27,180.0
2026-03-26 09:00:40.392807856,App_Gamma,Banner_02,DE,iOS,Interstitial,Partner_A,9858,7068,2157,1874,25,1,8.26,349.0
2026-03-26 09:03:14.187883758,App_Beta,Video_01,BR,iOS,Video,Partner_B,5969,4206,1453,1325,100,1,2.7,104.0
2026-03-26 09:05:47.982959659,App_Delta,Banner_01,DE,Android,Video,Partner_B,1220,944,251,206,3,0,0.09,305.0
2026-03-26 09:08:21.778035561,App_Alpha,Rewarded_01,UK,Android,Video,Partner_E,6684,5146,1542,1368,104,2,3.6,771.0
2026-03-26 09:10:55.573111462,App_Beta,Rewarded_01,US,Android,Video,Partner_D,5068,4425,2599,2403,81,9,11.69,552.0
2026-03-26 09:13:29.368187364,App_Beta,Interstitial_01,US,iOS,Interstitial,Partner_E,3066,1997,531,495,31,3,2.03,654.0
2026-03-26 09:16:03.163263266,App_Gamma,Interstitial_01,UK,Android,Rewarded,Partner_C,4588,3272,1872,1654,9,1,2.61,586.0
2026-03-26 09:18:36.958339167,App_Gamma,Banner_01,DE,iOS,Rewarded,Partner_C,2393,1882,856,789,13,1,2.2,593.0
2026-03-26 09:21:10.753415069,App_Alpha,Video_01,IN,Android,Interstitial,Partner_A,1713,1628,751,644,31,1,2.52,711.0
2026-03-26 09:23:44.548490970,App_Delta,Video_01,US,Android,Rewarded,Partner_B,4574,3916,1192,1149,74,8,4.59,395.0
2026-03-26 09:26:18.343566872,App_Epsilon,Interstitial_02,DE,iOS,Rewarded,Partner_B,4937,3910,1049,915,60,8,1.31,483.0
2026-03-26 09:28:52.138642773,App_Delta,Video_01,CA,Android,Banner,Partner_A,5330,4310,1496,1228,79,6,1.83,493.0
2026-03-26 09:31:25.933718675,App_Gamma,Video_01,CA,iOS,Video,Partner_D,8394,7755,4774,4095,325,27,3.21,167.0
2026-03-26 09:33:59.728794576,App_Gamma,Rewarded_01,BR,iOS,Banner,Partner_A,4586,3252,2032,1953,124,14,8.55,357.0
2026-03-26 09:36:33.523870478,App_Epsilon,Banner_01,DE,Android,Interstitial,Partner_A,1369,987,229,224,6,0,0.44,88.0
2026-03-26 09:39:07.318946379,App_Delta,Video_01,US,Android,Rewarded,Partner_C,9075,7740,3722,3553,256,7,5.12,770.0
2026-03-26 09:41:41.114022281,App_Delta,Interstitial_01,IN,Android,Rewarded,Partner_C,3250,2144,763,655,44,4,1.82,572.0
2026-03-26 09:44:14.909098182,App_Epsilon,Rewarded_01,IN,iOS,Interstitial,Partner_A,5688,4909,839,773,23,1,0.91,334.0
2026-03-26 09:46:48.704174084,App_Gamma,Banner_02,US,Android,Banner,Partner_A,9553,7993,1529,1485,50,1,1.53,170.0
2026-03-26 09:49:22.499249985,App_Alpha,Video_01,UK,iOS,Banner,Partner_C,6224,4651,2442,2265,172,17,7.31,202.0
2026-03-26 09:51:56.294325887,App_Delta,Interstitial_01,US,Android,Rewarded,Partner_E,3041,2563,386,357,16,2,0.99,521.0
2026-03-26 09:54:30.089401788,App_Beta,Video_01,BR,Android,Interstitial,Partner_E,9857,8044,2808,2258,128,11,5.99,402.0
2026-03-26 09:57:03.884477690,App_Delta,Banner_02,DE,iOS,Banner,Partner_A,5739,4443,1018,861,13,0,2.16,531.0
2026-03-26 09:59:37.679553591,App_Delta,Rewarded_01,US,iOS,Video,Partner_A,5156,3858,2486,2405,143,9,9.39,557.0
2026-03-26 10:02:11.474629493,App_Delta,Interstitial_02,BR,iOS,Interstitial,Partner_A,9799,6768,1210,1189,52,2,4.83,691.0
2026-03-26 10:04:45.269705394,App_Gamma,Banner_01,UK,iOS,Banner,Partner_A,1467,1051,229,224,17,0,1.1,278.0
2026-03-26 10:07:19.064781296,App_Beta,Banner_01,IN,iOS,Video,Partner_B,4780,4155,2520,2122,24,2,3.0,629.0
2026-03-26 10:09:52.859857197,App_Delta,Interstitial_02,UK,Android,Banner,Partner_A,6050,4348,1281,1139,63,7,2.79,623.0
2026-03-26 10:12:26.654933099,App_Alpha,Banner_01,US,iOS,Video,Partner_D,4506,4236,1258,1016,66,2,1.64,411.0
2026-03-26 10:15:00.450009000,App_Beta,Video_01,IN,Android,Video,Partner_E,1556,1269,769,657,50,1,1.51,590.0
2026-03-26 10:17:34.245084902,App_Epsilon,Video_01,DE,Android,Interstitial,Partner_A,6147,4867,1147,983,26,1,1.22,669.0
2026-03-26 10:20:08.040160803,App_Alpha,Banner_01,US,iOS,Video,Partner_A,6225,5515,3493,3033,84,7,12.27,568.0
2026-03-26 10:22:41.835236705,App_Epsilon,Banner_02,CA,iOS,Video,Partner_C,5348,5212,1901,1640,21,0,3.58,229.0
2026-03-26 10:25:15.630312607,App_Delta,Banner_01,IN,Android,Video,Partner_B,4258,3682,1326,1085,86,6,4.63,796.0
2026-03-26 10:27:49.425388508,App_Gamma,Banner_02,US,iOS,Banner,Partner_D,835,795,488,465,27,1,1.86,617.0
2026-03-26 10:30:23.220464410,App_Delta,Banner_01,DE,Android,Interstitial,Partner_C,948,626,122,100,4,0,0.08,272.0
2026-03-26 10:32:57.015540311,App_Delta,Video_01,US,Android,Banner,Partner_D,2456,2369,582,491,5,0,2.42,368.0
2026-03-26 10:35:30.810616213,App_Epsilon,Banner_01,BR,Android,Video,Partner_A,6950,4967,2767,2385,132,2,8.13,133.0
2026-03-26 10:38:04.605692114,App_Delta,Interstitial_01,UK,Android,Video,Partner_C,8464,7033,1612,1460,76,6,0.81,247.0
2026-03-26 10:40:38.400768016,App_Alpha,Interstitial_02,US,iOS,Banner,Partner_D,8630,7550,2358,1979,69,5,5.98,619.0
2026-03-26 10:43:12.195843917,App_Gamma,Interstitial_01,CA,Android,Interstitial,Partner_A,9881,8570,4457,4044,144,4,3.11,149.0
2026-03-26 10:45:45.990919819,App_Epsilon,Banner_01,CA,Android,Banner,Partner_E,7450,7088,2610,2240,28,0,7.21,195.0
2026-03-26 10:48:19.785995720,App_Beta,Banner_02,CA,iOS,Video,Partner_A,6504,6173,2808,2502,105,11,8.33,277.0
2026-03-26 10:50:53.581071622,App_Delta,Banner_01,BR,iOS,Interstitial,Partner_A,7637,5289,1864,1523,16,1,7.43,738.0
2026-03-26 10:53:27.376147523,App_Epsilon,Rewarded_01,BR,Android,Video,Partner_D,2233,2172,969,794,53,7,3.55,228.0
2026-03-26 10:56:01.171223425,App_Delta,Rewarded_01,CA,Android,Banner,Partner_E,4903,3339,2086,2002,151,15,1.95,687.0
2026-03-26 10:58:34.966299326,App_Delta,Rewarded_01,US,iOS,Rewarded,Partner_A,6174,4031,953,789,32,2,2.48,640.0
2026-03-26 11:01:08.761375228,App_Epsilon,Rewarded_01,CA,Android,Rewarded,Partner_E,8007,5234,2192,2017,33,2,3.93,776.0
2026-03-26 11:03:42.556451129,App_Alpha,Banner_01,IN,iOS,Rewarded,Partner_D,789,705,447,435,18,1,1.25,157.0
2026-03-26 11:06:16.351527031,App_Beta,Rewarded_01,IN,Android,Rewarded,Partner_E,1224,1183,290,276,14,0,0.5,662.0
2026-03-26 11:08:50.146602932,App_Delta,Interstitial_02,UK,iOS,Video,Partner_E,2759,2329,542,507,28,3,1.27,419.0
2026-03-26 11:11:23.941678834,App_Alpha,Banner_01,IN,iOS,Interstitial,Partner_C,3253,3048,1473,1285,53,7,3.55,361.0
2026-03-26 11:13:57.736754735,App_Delta,Interstitial_01,DE,Android,Rewarded,Partner_C,7093,4749,3071,2689,188,2,7.03,406.0
2026-03-26 11:16:31.531830637,App_Delta,Banner_01,US,iOS,Interstitial,Partner_E,7955,5219,874,859,40,1,4.05,288.0
2026-03-26 11:19:05.326906538,App_Alpha,Banner_02,IN,iOS,Banner,Partner_B,7913,7041,2495,2010,133,8,3.09,264.0
2026-03-26 11:21:39.121982440,App_Delta,Interstitial_02,DE,iOS,Rewarded,Partner_A,4869,4534,2419,2263,116,16,10.67,288.0
2026-03-26 11:24:12.917058341,App_Beta,Banner_01,CA,iOS,Interstitial,Partner_B,3230,3075,647,588,18,2,1.16,245.0
2026-03-26 11:26:46.712134243,App_Epsilon,Interstitial_01,DE,iOS,Rewarded,Partner_B,1661,1101,544,515,12,1,1.15,445.0
2026-03-26 11:29:20.507210144,App_Alpha,Banner_02,BR,Android,Rewarded,Partner_A,4203,3607,1369,1266,28,1,2.34,278.0
2026-03-26 11:31:54.302286046,App_Gamma,Video_01,IN,iOS,Video,Partner_B,7411,6413,2457,2162,152,14,7.26,468.0
2026-03-26 11:34:28.097361948,App_Delta,Banner_02,UK,iOS,Interstitial,Partner_D,9429,7955,4510,4167,225,18,9.67,636.0
2026-03-26 11:37:01.892437849,App_Epsilon,Interstitial_01,DE,Android,Banner,Partner_E,1351,1128,442,426,18,0,0.83,136.0
2026-03-26 11:39:35.687513751,App_Beta,Video_01,CA,Android,Video,Partner_C,4105,3750,1289,1124,28,3,2.56,638.0
2026-03-26 11:42:09.482589652,App_Beta,Interstitial_01,IN,Android,Interstitial,Partner_C,1906,1386,567,525,36,1,1.53,393.0
2026-03-26 11:44:43.277665554,App_Gamma,Interstitial_01,US,Android,Interstitial,Partner_E,1417,1127,358,347,2,0,0.94,706.0
2026-03-26 11:47:17.072741455,App_Beta,Interstitial_01,UK,Android,Video,Partner_E,1799,1375,610,579,3,0,2.07,238.0
2026-03-26 11:49:50.867817357,App_Epsilon,Rewarded_01,IN,iOS,Rewarded,Partner_E,3860,2780,1068,1026,39,2,3.93,702.0
2026-03-26 11:52:24.662893258,App_Gamma,Interstitial_02,US,iOS,Banner,Partner_A,5326,4497,1094,894,31,2,1.83,252.0
2026-03-26 11:54:58.457969160,App_Alpha,Interstitial_01,DE,Android,Banner,Partner_A,4107,3459,2064,1688,101,13,3.54,761.0
2026-03-26 11:57:32.253045061,App_Gamma,Rewarded_01,DE,Android,Banner,Partner_D,3355,3067,1854,1725,135,16,8.47,709.0
2026-03-26 12:00:06.048120963,App_Alpha,Banner_01,US,Android,Rewarded,Partner_B,4719,3174,866,801,56,7,2.05,223.0
2026-03-26 12:02:39.843196864,App_Beta,Banner_02,IN,Android,Video,Partner_B,754,578,180,165,2,0,0.15,188.0
2026-03-26 12:05:13.638272766,App_Epsilon,Banner_01,DE,iOS,Interstitial,Partner_C,9083,8429,2419,2050,78,2,6.4,391.0
2026-03-26 12:07:47.433348667,App_Delta,Banner_01,CA,Android,Interstitial,Partner_B,5744,3782,699,654,49,3,2.6,190.0
2026-03-26 12:10:21.228424569,App_Gamma,Video_01,IN,iOS,Video,Partner_C,6986,4676,1465,1320,62,8,2.26,103.0
2026-03-26 12:12:55.023500470,App_Beta,Rewarded_01,DE,Android,Banner,Partner_E,2578,2287,1130,933,63,7,0.58,545.0
2026-03-26 12:15:28.818576372,App_Epsilon,Rewarded_01,BR,Android,Video,Partner_E,3249,2257,768,741,15,1,1.83,85.0
2026-03-26 12:18:02.613652273,App_Delta,Interstitial_01,CA,Android,Video,Partner_C,7929,6686,4005,3510,152,19,10.08,233.0
2026-03-26 12:20:36.408728175,App_Gamma,Interstitial_01,DE,Android,Interstitial,Partner_A,6638,6335,2310,2220,65,6,6.07,427.0
2026-03-26 12:23:10.203804076,App_Epsilon,Rewarded_01,DE,Android,Banner,Partner_A,7429,7271,2837,2368,87,8,7.6,321.0
2026-03-26 12:25:43.998879978,App_Beta,Interstitial_02,BR,iOS,Rewarded,Partner_C,6450,5158,2353,2284,152,13,2.2,154.0
2026-03-26 12:28:17.793955879,App_Gamma,Video_01,CA,iOS,Banner,Partner_A,6066,4771,1032,832,28,1,0.88,676.0
2026-03-26 12:30:51.589031781,App_Gamma,Video_01,CA,iOS,Banner,Partner_D,6187,4127,801,682,34,3,1.73,533.0
2026-03-26 12:33:25.384107682,App_Alpha,Interstitial_01,UK,iOS,Rewarded,Partner_B,4284,4190,1307,1062,9,0,4.78,371.0
2026-03-26 12:35:59.179183584,App_Alpha,Video_01,BR,Android,Video,Partner_D,2473,2118,745,706,28,1,0.58,386.0
2026-03-26 12:38:32.974259485,App_Gamma,Banner_01,CA,Android,Video,Partner_E,667,612,340,285,21,0,0.45,91.0
2026-03-26 12:41:06.769335387,App_Epsilon,Interstitial_01,UK,iOS,Banner,Partner_D,5561,4308,1344,1136,12,0,3.17,746.0
2026-03-26 12:43:40.564411288,App_Beta,Interstitial_01,DE,iOS,Rewarded,Partner_A,6044,5452,2059,1891,58,4,2.97,175.0
2026-03-26 12:46:14.359487190,App_Delta,Interstitial_02,UK,Android,Video,Partner_A,2475,1960,480,384,19,0,1.01,227.0
2026-03-26 12:48:48.154563092,App_Alpha,Rewarded_01,US,Android,Interstitial,Partner_B,7500,6754,4151,3704,100,6,14.07,313.0
2026-03-26 12:51:21.949638993,App_Beta,Interstitial_02,US,Android,Video,Partner_C,3080,2979,1795,1458,57,1,0.82,337.0
2026-03-26 12:53:55.744714895,App_Gamma,Interstitial_01,US,Android,Interstitial,Partner_A,2155,1807,732,681,48,3,2.93,132.0
2026-03-26 12:56:29.539790796,App_Beta,Interstitial_02,BR,iOS,Rewarded,Partner_D,7464,6239,3798,3330,182,14,10.08,583.0
2026-03-26 12:59:03.334866698,App_Beta,Video_01,US,iOS,Video,Partner_B,7247,6171,2632,2386,146,2,10.65,151.0
2026-03-26 13:01:37.129942599,App_Beta,Interstitial_01,IN,iOS,Interstitial,Partner_A,7594,5280,1406,1178,19,1,3.54,593.0
2026-03-26 13:04:10.925018501,App_Gamma,Interstitial_02,US,iOS,Rewarded,Partner_A,4368,3946,2555,2500,19,1,8.17,488.0
2026-03-26 13:06:44.720094402,App_Alpha,Banner_02,DE,Android,Interstitial,Partner_C,7127,5519,2597,2161,76,6,0.74,676.0
2026-03-26 13:09:18.515170304,App_Delta,Banner_02,CA,Android,Rewarded,Partner_E,2541,1955,425,383,26,1,0.87,153.0
2026-03-26 13:11:52.310246205,App_Epsilon,Interstitial_01,US,Android,Video,Partner_D,1885,1498,850,822,13,1,0.91,511.0
2026-03-26 13:14:26.105322107,App_Alpha,Interstitial_02,UK,iOS,Rewarded,Partner_A,529,409,228,215,9,0,0.74,572.0
2026-03-26 13:16:59.900398008,App_Delta,Interstitial_01,DE,iOS,Rewarded,Partner_C,5617,5236,1448,1198,40,4,1.99,423.0
2026-03-26 13:19:33.695473910,App_Gamma,Interstitial_02,DE,Android,Interstitial,Partner_E,2155,1439,293,278,2,0,0.58,520.0
2026-03-26 13:22:07.490549811,App_Delta,Rewarded_01,US,Android,Interstitial,Partner_B,8406,6943,4509,3650,225,25,3.68,373.0
